LinJ.23	23I-721452r	100.000	517	0	0	1	517	362	878	0.0	955	892
LinJ.23	23I-736538r	100.000	517	0	0	1	517	362	878	0.0	955	893
LinJ.23	23I-721452r	100.000	517	0	0	1	517	362	878	0.0	955	892
LinJ.23	23-768910d	100.000	552	0	0	23	574	1	552	0.0	1020	552
LinJ.23	10A-79639d	100.000	28	0	0	107	134	251	278	3.75e-08	52.8	726
LinJ.23	10A-60739d	100.000	28	0	0	107	134	251	278	3.75e-08	52.8	728
LinJ.24	24A-26487d	100.000	530	0	0	1	530	530	1	0.0	979	530
LinJ.24	24A-30905d	100.000	525	0	0	1	525	529	5	0.0	970	530
LinJ.24	24A-26487d	100.000	525	0	0	1	525	529	5	0.0	970	530
LinJ.24	24B-119868d	100.000	465	0	0	89	553	465	1	0.0	859	465
LinJ.24	24B-132485d	100.000	467	0	0	59	525	467	1	0.0	863	467
LinJ.24	24D-284284d	100.000	519	0	0	1	519	11	529	0.0	959	529
LinJ.24	24D-303639d	100.000	517	0	0	1	517	11	527	0.0	955	527
LinJ.24	24E-386745d	100.000	311	0	0	228	538	325	15	1.68e-165	575	325
LinJ.24	24E-428021d	100.000	502	0	0	1	502	46	547	0.0	928	547
LinJ.24	24E-425657d	100.000	502	0	0	1	502	46	547	0.0	928	547
LinJ.24	24E-428021d	100.000	502	0	0	1	502	46	547	0.0	928	547
LinJ.24	24E-425657d	100.000	502	0	0	1	502	46	547	0.0	928	547
LinJ.24	24E-430383d	100.000	502	0	0	1	502	46	547	0.0	928	547
LinJ.24	24F-460083d	100.000	427	0	0	1	427	23	449	0.0	789	449
LinJ.24	31M-1122889r	100.000	29	0	0	1	29	18	46	9.86e-09	54.7	545
LinJ.24	24F-462545d	100.000	510	0	0	1	510	525	16	0.0	942	534
LinJ.24	24F-464850r	100.000	542	0	0	9	550	1	542	0.0	1002	542
LinJ.24	24F-493407d	100.000	550	0	0	54	603	1	550	0.0	1016	550
LinJ.24	31M-1122889r	100.000	29	0	0	77	105	18	46	1.09e-08	54.7	545
LinJ.24	24F-499031d	100.000	516	0	0	52	567	1	516	0.0	953	516
LinJ.24	24G-644662r	100.000	437	0	0	53	489	437	1	0.0	808	437
LinJ.24	24G-664282r	100.000	444	0	0	48	491	444	1	0.0	821	444
LinJ.24	24-684960r	100.000	491	0	0	4	494	1	491	0.0	907	491
LinJ.24	24H-706823r	100.000	505	0	0	1	505	530	26	0.0	933	563
LinJ.24	24H-731557r	100.000	496	0	0	1	496	66	561	0.0	917	579
LinJ.24	24H-731557r	100.000	516	0	0	1	516	530	15	0.0	953	579
LinJ.24	24I-807971d	100.000	494	0	0	1	494	89	582	0.0	913	616
LinJ.24	24I-787589r	100.000	494	0	0	1	494	86	579	0.0	913	587
LinJ.24	24I-780953d	100.000	306	0	0	1	306	74	379	9.23e-163	566	384
LinJ.25	25B-220763r	100.000	525	0	0	33	557	541	17	0.0	970	541
LinJ.25	25B-248901d	100.000	513	0	0	1	513	531	19	0.0	948	543
LinJ.25	25-308656d	100.000	544	0	0	32	575	564	21	0.0	1005	564
LinJ.25	25C-506121r	100.000	481	0	0	1	481	62	542	0.0	889	542
LinJ.25	25C-539323r	100.000	562	0	0	2	563	1	562	0.0	1038	562
LinJ.25	25C-555794r	100.000	497	0	0	45	541	1	497	0.0	918	497
LinJ.25	25C-562551r	100.000	549	0	0	26	574	1	549	0.0	1014	549
LinJ.25	25C-568988r	100.000	554	0	0	2	555	554	1	0.0	1024	554
LinJ.25	25-571329r	100.000	491	0	0	19	509	501	11	0.0	907	501
LinJ.25	25C-600433r	100.000	528	0	0	2	529	1	528	0.0	976	545
LinJ.25	25C-620526r	100.000	439	0	0	50	488	439	1	0.0	811	439
LinJ.25	25E-752747d	100.000	527	0	0	64	590	530	4	0.0	974	530
LinJ.25	25E-798608r	100.000	534	0	0	1	534	15	548	0.0	987	548
LinJ.25	25E-824097r	100.000	612	0	0	37	648	612	1	0.0	1131	612
LinJ.25	25E-830236d	100.000	579	0	0	1	579	579	1	0.0	1070	599
LinJ.25	25E-863080d	100.000	574	0	0	1	574	626	53	0.0	1061	635
LinJ.25	25E-850941d	100.000	574	0	0	1	574	625	52	0.0	1061	634
LinJ.25	25E-863995d	100.000	454	0	0	1	454	454	1	0.0	839	463
LinJ.25	25E-863080d	100.000	588	0	0	12	599	1	588	0.0	1086	635
LinJ.25	25E-863995d	100.000	416	0	0	184	599	1	416	0.0	769	463
LinJ.25	25E-863080d	100.000	574	0	0	1	574	626	53	0.0	1061	635
LinJ.25	25E-850941d	100.000	574	0	0	1	574	625	52	0.0	1061	634
LinJ.25	25E-863995d	100.000	454	0	0	1	454	454	1	0.0	839	463
LinJ.26	26A-45921r	100.000	601	0	0	1	601	5	605	0.0	1110	650
LinJ.26	26A-49977r	100.000	546	0	0	1	546	22	567	0.0	1009	579
LinJ.26	26A-101784r	100.000	534	0	0	36	569	634	101	0.0	987	634
LinJ.26	26A-101784r	100.000	585	0	0	1	585	7	591	0.0	1081	634
LinJ.26	26A-127317r	100.000	535	0	0	1	535	32	566	0.0	989	609
LinJ.26	26B-233012r	100.000	530	0	0	1	530	103	632	0.0	979	668
LinJ.26	26B-269609r	100.000	467	0	0	8	474	1	467	0.0	863	506
LinJ.26	26-364401d	100.000	546	0	0	77	622	1	546	0.0	1009	611
LinJ.26	26-364401d	100.000	485	0	0	1	485	597	113	0.0	896	611
LinJ.26	26C-474492d	100.000	418	0	0	98	515	1	418	0.0	773	418
LinJ.26	26C-500219d	100.000	513	0	0	39	551	1	513	0.0	948	513
LinJ.26	26C-568673d	100.000	405	0	0	104	508	62	466	0.0	749	507
LinJ.26	26C-523356r	100.000	514	0	0	20	533	1	514	0.0	950	525
LinJ.26	26C-532309d	100.000	453	0	0	1	453	150	602	0.0	837	603
LinJ.26	26C-533240d	100.000	465	0	0	1	465	151	615	0.0	859	615
LinJ.26	26C-563758d	100.000	500	0	0	1	500	3	502	0.0	924	502
LinJ.26	26C-568673d	100.000	505	0	0	1	505	3	507	0.0	933	507
LinJ.26	26C-500219d	100.000	405	0	0	60	464	66	470	0.0	749	513
LinJ.26	26D-598681r	100.000	468	0	0	1	468	468	1	0.0	865	475
LinJ.26	26D-604481r	100.000	469	0	0	1	469	469	1	0.0	867	476
LinJ.26	26D-604481r	100.000	469	0	0	1	469	469	1	0.0	867	476
LinJ.26	26C-616733d	100.000	413	0	0	53	465	1	413	0.0	763	413
LinJ.26	26F-772445d	100.000	458	0	0	68	525	1	458	0.0	846	458
LinJ.26	26F-779749d	100.000	462	0	0	35	496	1	462	0.0	854	462
LinJ.26	26G-976359d	100.000	513	0	0	1	513	518	6	0.0	948	550
LinJ.26	26G-1017535d	100.000	509	0	0	1	509	564	56	0.0	941	604
LinJ.26	26G-998529d	100.000	551	0	0	1	551	602	52	0.0	1018	604
LinJ.26	26G-1017535d	100.000	553	0	0	8	560	604	52	0.0	1022	604
LinJ.27	27A-17470d	100.000	594	0	0	1	594	1	594	0.0	1098	598
LinJ.27	27A-30510r	100.000	565	0	0	1	565	1	565	0.0	1044	565
LinJ.27	27A-42398r	100.000	549	0	0	1	549	1	549	0.0	1014	549
LinJ.27	27A-56000r	100.000	595	0	0	47	641	1	595	0.0	1099	595
LinJ.27	27A-79682d	100.000	515	0	0	42	556	1	515	0.0	952	515
LinJ.27	27A-104525d	100.000	587	0	0	2	588	1	587	0.0	1085	594
LinJ.27	27A-127836r	100.000	600	0	0	1	600	15	614	0.0	1109	628
LinJ.27	27-223150d	100.000	545	0	0	8	552	1	545	0.0	1007	567
LinJ.27	27B-289422d	100.000	530	0	0	7	536	530	1	0.0	979	530
LinJ.27	27B-304146r	100.000	518	0	0	16	533	527	10	0.0	957	527
LinJ.27	27B-319856r	100.000	535	0	0	1	535	544	10	0.0	989	544
LinJ.27	27B-325527r	100.000	533	0	0	1	533	541	9	0.0	985	613
LinJ.27	27B-336931r	100.000	527	0	0	1	527	527	1	0.0	974	599
LinJ.27	27B-358164d	100.000	514	0	0	4	517	514	1	0.0	950	514
LinJ.27	27B-382900r	100.000	514	0	0	1	514	514	1	0.0	950	514
LinJ.27	27B-424671r	100.000	518	0	0	1	518	518	1	0.0	957	518
LinJ.27	27C-454040r	100.000	350	0	0	181	530	364	15	0.0	647	364
LinJ.27	27D-527214d	100.000	599	0	0	2445	3043	1	599	0.0	1107	602
LinJ.27	27D-527214d	100.000	599	0	0	2445	3043	1	599	0.0	1107	602
LinJ.27	27D-552465d	100.000	529	0	0	1	529	9	537	0.0	977	538
LinJ.27	27F-793978r	100.000	551	0	0	1	551	578	28	0.0	1018	583
LinJ.27	27F-808977r	100.000	611	0	0	1	611	611	1	0.0	1129	622
LinJ.27	27F-811965r	100.000	539	0	0	1	539	557	19	0.0	996	571
LinJ.27	27F-823027r	100.000	554	0	0	1	554	565	12	0.0	1024	579
LinJ.27	27F-837047r	100.000	596	0	0	1	596	596	1	0.0	1101	601
LinJ.27	27F-891986r	100.000	463	0	0	70	532	476	14	0.0	856	476
LinJ.27	2-312871d	100.000	458	0	0	1	458	133	590	0.0	846	615
LinJ.27	2-283430d	100.000	458	0	0	1	458	133	590	0.0	846	615
LinJ.28	28A-169035r	100.000	451	0	0	1	451	32	482	0.0	833	522
LinJ.28	28A-133640d	100.000	465	0	0	1	465	49	513	0.0	859	564
LinJ.28	28B-283113r	100.000	410	0	0	117	526	410	1	0.0	758	410
LinJ.28	28C-428065d	100.000	540	0	0	101	640	1	540	0.0	998	540
LinJ.28	28C-417166r	100.000	540	0	0	101	640	1	540	0.0	998	540
LinJ.28	28C-428065d	100.000	540	0	0	20	559	1	540	0.0	998	540
LinJ.28	28C-417166r	100.000	540	0	0	20	559	1	540	0.0	998	540
LinJ.28	28D-526277d	100.000	459	0	0	89	547	1	459	0.0	848	459
LinJ.28	28E-545683r	100.000	454	0	0	9	462	454	1	0.0	839	454
LinJ.28	35F-724657d	100.000	28	0	0	407	434	119	92	3.31e-08	52.8	574
LinJ.28	35F-689542r	100.000	28	0	0	407	434	111	84	3.31e-08	52.8	572
LinJ.28	28-659006r	100.000	530	0	0	1	530	15	544	0.0	979	544
LinJ.28	28F-781054r	100.000	555	0	0	5	559	564	10	0.0	1026	564
LinJ.28	28F-842477d	100.000	526	0	0	1	526	16	541	0.0	972	547
LinJ.28	28F-886863d	100.000	564	0	0	7	570	564	1	0.0	1042	564
LinJ.28	28G-918260d	100.000	570	0	0	10	579	1	570	0.0	1053	593
LinJ.28	28G-938282d	100.000	495	0	0	1	495	76	570	0.0	915	593
LinJ.28	28G-943216d	100.000	499	0	0	1	499	59	557	0.0	922	557
LinJ.28	28G-1002713d	100.000	450	0	0	141	590	468	19	0.0	832	468
LinJ.28	28G-1002713d	100.000	367	0	0	1	367	102	468	0.0	678	468
LinJ.28	28H-1141192r	100.000	447	0	0	93	539	511	65	0.0	826	528
LinJ.28	28H-1141192r	100.000	464	0	0	84	547	528	65	0.0	857	528
LinJ.29	29A-38732r	100.000	532	0	0	42	573	20	551	0.0	983	556
LinJ.29	29A-21838r	100.000	532	0	0	42	573	20	551	0.0	983	560
LinJ.29	29A-16232r	100.000	532	0	0	42	573	1	532	0.0	983	541
LinJ.29	29A-21838r	100.000	551	0	0	32	582	1	551	0.0	1018	560
LinJ.29	29A-16232r	100.000	532	0	0	51	582	1	532	0.0	983	541
LinJ.29	29A-38732r	100.000	531	0	0	1	531	21	551	0.0	981	556
LinJ.29	29A-21838r	100.000	531	0	0	1	531	21	551	0.0	981	560
LinJ.29	29A-16232r	100.000	531	0	0	1	531	2	532	0.0	981	541
LinJ.29	29B-104344r	100.000	535	0	0	1	535	1	535	0.0	989	596
LinJ.29	29B-156643r	100.000	553	0	0	1	553	36	588	0.0	1022	637
LinJ.29	29C-285400d	100.000	437	0	0	95	531	1	437	0.0	808	456
LinJ.29	29D-328982r	100.000	529	0	0	1	529	529	1	0.0	977	529
LinJ.29	29D-334836r	100.000	505	0	0	24	528	505	1	0.0	933	505
LinJ.29	29D-345587d	100.000	526	0	0	2	527	536	11	0.0	972	536
LinJ.29	29D-362716d	100.000	535	0	0	3	537	545	11	0.0	989	545
LinJ.29	29D-371555d	100.000	535	0	0	4	538	536	2	0.0	989	536
LinJ.29	29D-328982r	100.000	514	0	0	1	514	529	16	0.0	950	529
LinJ.29	29D-362716d	100.000	507	0	0	8	514	542	36	0.0	937	545
LinJ.29	29-453505d	100.000	580	0	0	3	582	580	1	0.0	1072	580
LinJ.29	29-531549d	100.000	602	0	0	1	602	602	1	0.0	1112	602
LinJ.29	29E-658885d	100.000	504	0	0	95	598	508	5	0.0	931	508
LinJ.29	29E-681203r	100.000	531	0	0	1	531	563	33	0.0	981	593
LinJ.29	29E-674727r	100.000	531	0	0	1	531	548	18	0.0	981	578
LinJ.29	29E-681203r	100.000	558	0	0	1	558	563	6	0.0	1031	593
LinJ.29	29-769165r	100.000	559	0	0	48	606	584	26	0.0	1033	584
LinJ.29	29F-834894r	100.000	526	0	0	21	546	583	58	0.0	972	583
LinJ.29	29F-837030d	100.000	493	0	0	66	558	546	54	0.0	911	546
LinJ.29	29F-857840r	100.000	524	0	0	37	560	524	1	0.0	968	524
LinJ.29	29G-899717r	100.000	589	0	0	43	631	1	589	0.0	1088	589
LinJ.29	29G-926082r	100.000	571	0	0	80	650	1	571	0.0	1055	580
LinJ.29	29G-930834r	100.000	563	0	0	1	563	14	576	0.0	1040	585
LinJ.29	29G-947105d	100.000	555	0	0	62	616	1	555	0.0	1026	555
LinJ.29	29H-988034r	100.000	509	0	0	1	509	3	511	0.0	941	539
LinJ.29	29H-994990r	100.000	545	0	0	60	604	1	545	0.0	1007	570
LinJ.29	29I-1013027r	100.000	534	0	0	9	542	1	534	0.0	987	534
LinJ.29	29-1018574r	100.000	548	0	0	2	549	1	548	0.0	1013	548
LinJ.29	29I-1024817r	100.000	617	0	0	1	617	391	1007	0.0	1140	1007
LinJ.29	29I-1030396r	100.000	616	0	0	1	616	391	1006	0.0	1138	1028
LinJ.29	29I-1050859r	100.000	556	0	0	1	556	2	557	0.0	1027	557
LinJ.29	29I-1057052d	100.000	559	0	0	1	559	2	560	0.0	1033	582
LinJ.29	29I-1059645d	100.000	558	0	0	1	558	17	574	0.0	1031	596
LinJ.29	29J-1093452d	100.000	467	0	0	1	467	73	539	0.0	863	539
LinJ.29	29J-1142329d	100.000	456	0	0	1	456	73	528	0.0	843	555
LinJ.29	29J-1123801d	100.000	456	0	0	1	456	58	513	0.0	843	540
LinJ.29	29J-1123801d	100.000	483	0	0	1	483	58	540	0.0	893	540
LinJ.29	29J-1093452d	100.000	456	0	0	1	456	73	528	0.0	843	539
LinJ.29	29J-1142329d	100.000	475	0	0	49	523	555	81	0.0	878	555
LinJ.29	29J-1093452d	100.000	448	0	0	76	523	528	81	0.0	828	539
LinJ.30	LiSIDER2-20-248078r	100.000	35	0	0	44	78	136	170	3.87e-12	65.8	378
LinJ.30	30-40594r	100.000	536	0	0	48	583	552	17	0.0	990	552
LinJ.30	30A-107229r	100.000	541	0	0	7	547	565	25	0.0	1000	565
LinJ.30	30A-103175d	100.000	156	0	0	12	167	161	6	2.49e-79	289	168
LinJ.30	30A-107229r	100.000	519	0	0	109	627	1	519	0.0	959	565
LinJ.30	30A-103175d	100.000	115	0	0	513	627	6	120	1.77e-56	213	168
LinJ.30	30A-110814r	100.000	550	0	0	2	551	1	550	0.0	1016	568
LinJ.30	30A-103175d	100.000	145	0	0	407	551	6	150	3.27e-73	268	168
LinJ.30	30B-194971d	100.000	605	0	0	4	608	635	31	0.0	1118	635
LinJ.30	30B-206842r	100.000	613	0	0	33	645	634	22	0.0	1133	634
LinJ.30	30B-267227r	100.000	589	0	0	20	608	617	29	0.0	1088	617
LinJ.30	30B-283614r	100.000	581	0	0	1	581	582	2	0.0	1074	590
LinJ.30	30B-307158d	100.000	570	0	0	32	601	1	570	0.0	1053	623
LinJ.30	30B-307158d	100.000	579	0	0	1	579	614	36	0.0	1070	623
LinJ.30	30B-316571d	100.000	522	0	0	58	579	550	29	0.0	965	555
LinJ.30	30B-316571d	100.000	527	0	0	23	549	555	29	0.0	974	555
LinJ.30	30B-307158d	100.000	522	0	0	28	549	557	36	0.0	965	623
LinJ.30	30C-343357d	100.000	164	0	0	1	164	164	1	7.99e-84	303	203
LinJ.30	30D-477939d	100.000	512	0	0	2	513	1	512	0.0	946	512
LinJ.30	30D-477939d	100.000	427	0	0	97	523	512	86	0.0	789	512
LinJ.30	30D-512012d	100.000	524	0	0	1	524	578	55	0.0	968	628
LinJ.30	30D-520100d	100.000	579	0	0	37	615	1	579	0.0	1070	620
LinJ.30	30D-522624d	100.000	577	0	0	37	613	1	577	0.0	1066	577
LinJ.30	30D-558546d	100.000	489	0	0	89	577	1	489	0.0	904	489
LinJ.30	30D-578209d	100.000	380	0	0	112	491	1	380	0.0	702	380
LinJ.30	30E-626277d	100.000	561	0	0	12	572	575	15	0.0	1037	575
LinJ.30	30E-605812d	100.000	561	0	0	12	572	575	15	0.0	1037	575
LinJ.30	30E-626277d	100.000	561	0	0	17	577	575	15	0.0	1037	575
LinJ.30	30E-605812d	100.000	561	0	0	17	577	575	15	0.0	1037	575
LinJ.30	30E-667746d	100.000	548	0	0	40	587	1	548	0.0	1013	548
LinJ.30	30G-777486r	100.000	555	0	0	1	555	4	558	0.0	1026	558
LinJ.30	30G-783194r	100.000	495	0	0	34	528	1	495	0.0	915	495
LinJ.30	30G-787042r	100.000	554	0	0	22	575	1	554	0.0	1024	554
LinJ.30	30G-794266r	100.000	477	0	0	5	481	1	477	0.0	881	477
LinJ.30	30G-871869r	100.000	376	0	0	139	514	1	376	0.0	695	376
LinJ.30	30-955288d	100.000	524	0	0	1	524	22	545	0.0	968	604
LinJ.30	30H-1012344r	100.000	583	0	0	27	609	1	583	0.0	1077	623
LinJ.30	30H-1030377r	100.000	583	0	0	14	596	1	583	0.0	1077	623
LinJ.30	30-1072885r	100.000	542	0	0	5	546	563	22	0.0	1002	563
LinJ.30	30I-1121468r	100.000	501	0	0	99	599	506	6	0.0	926	506
LinJ.30	30I-1137105r	100.000	496	0	0	100	595	496	1	0.0	917	535
LinJ.30	30J-1203711d	100.000	343	0	0	147	489	377	35	0.0	634	377
LinJ.30	30J-1238469d	100.000	503	0	0	1	503	503	1	0.0	929	554
LinJ.30	30J-1245095r	100.000	483	0	0	1	483	483	1	0.0	893	538
LinJ.30	30J-1245095r	100.000	466	0	0	1	466	19	484	0.0	861	538
LinJ.30	30J-1238469d	100.000	466	0	0	1	466	39	504	0.0	861	554
LinJ.30	30J-1238469d	100.000	469	0	0	1	469	39	507	0.0	867	554
LinJ.30	30-1322769r	100.000	576	0	0	1	576	9	584	0.0	1064	585
LinJ.31	31A-16883r	100.000	386	0	0	190	575	1	386	0.0	713	396
LinJ.31	31A-112031d	100.000	253	0	0	150	402	253	1	3.34e-133	468	253
LinJ.31	31B-162243r	100.000	554	0	0	15	568	571	18	0.0	1024	571
LinJ.31	31B-183810d	100.000	554	0	0	1	554	18	571	0.0	1024	571
LinJ.31	31B-206782r	100.000	566	0	0	14	579	566	1	0.0	1046	566
LinJ.31	31C-313018r	100.000	487	0	0	145	631	1	487	0.0	900	648
LinJ.31	31C-285410r	100.000	487	0	0	145	631	1	487	0.0	900	511
LinJ.31	31C-317158r	100.000	487	0	0	1	487	1	487	0.0	900	648
LinJ.31	31-242208d	100.000	566	0	0	5	570	566	1	0.0	1046	566
LinJ.31	31D-376785r	100.000	499	0	0	58	556	499	1	0.0	922	499
LinJ.31	31-384886r	100.000	505	0	0	1	505	512	8	0.0	933	523
LinJ.31	31D-426406r	100.000	508	0	0	38	545	508	1	0.0	939	508
LinJ.31	31D-407845r	100.000	508	0	0	38	545	508	1	0.0	939	508
LinJ.31	31D-426406r	100.000	508	0	0	46	553	508	1	0.0	939	508
LinJ.31	31D-407845r	100.000	508	0	0	46	553	508	1	0.0	939	508
LinJ.31	31E-477210d	100.000	357	0	0	145	501	401	45	0.0	660	401
LinJ.31	31E-487800r	100.000	437	0	0	35	471	481	45	0.0	808	481
LinJ.31	31E-516267r	100.000	437	0	0	65	501	481	45	0.0	808	481
LinJ.31	31-575411r	100.000	539	0	0	1	539	539	1	0.0	996	590
LinJ.31	31-611715r	100.000	538	0	0	48	585	1	538	0.0	994	545
LinJ.31	31-636109r	100.000	514	0	0	1	514	514	1	0.0	950	522
LinJ.31	31F-719242r	100.000	548	0	0	7	554	558	11	0.0	1013	558
LinJ.31	31F-703824r	100.000	548	0	0	7	554	558	11	0.0	1013	558
LinJ.31	31F-703824r	100.000	354	0	0	139	492	1	354	0.0	654	558
LinJ.31	31F-719242r	100.000	524	0	0	1	524	553	30	0.0	968	558
LinJ.31	31F-703824r	100.000	524	0	0	1	524	553	30	0.0	968	558
LinJ.31	31F-719242r	100.000	343	0	0	133	475	1	343	0.0	634	558
LinJ.31	31G-756108r	100.000	516	0	0	32	547	518	3	0.0	953	518
LinJ.31	31G-766440r	100.000	483	0	0	1	483	483	1	0.0	893	507
LinJ.31	31G-818011r	100.000	571	0	0	25	595	571	1	0.0	1055	571
LinJ.31	31G-799507r	100.000	571	0	0	25	595	571	1	0.0	1055	571
LinJ.31	31G-818011r	100.000	571	0	0	7	577	571	1	0.0	1055	571
LinJ.31	31G-799507r	100.000	571	0	0	7	577	571	1	0.0	1055	571
LinJ.31	31H-859655r	100.000	488	0	0	86	573	556	69	0.0	902	556
LinJ.31	31H-850167r	100.000	488	0	0	86	573	556	69	0.0	902	556
LinJ.31	31H-859655r	100.000	488	0	0	86	573	556	69	0.0	902	556
LinJ.31	31H-850167r	100.000	488	0	0	86	573	556	69	0.0	902	556
LinJ.31	31J-949091d	100.000	382	0	0	174	555	382	1	0.0	706	382
LinJ.31	31I2_977871r	100.000	427	0	0	35	461	1	427	0.0	789	613
LinJ.31	31I2_987429r	100.000	427	0	0	31	457	1	427	0.0	789	607
LinJ.31	31K-1018392r	100.000	565	0	0	21	585	565	1	0.0	1044	565
LinJ.31	31K-1027652r	100.000	543	0	0	1	543	553	11	0.0	1003	565
LinJ.31	31L-1086160r	100.000	560	0	0	8	567	616	57	0.0	1035	616
LinJ.31	31L-1102569r	100.000	532	0	0	1	532	588	57	0.0	983	616
LinJ.31	31L-1086160r	100.000	532	0	0	1	532	588	57	0.0	983	616
LinJ.31	31M-1122889r	100.000	528	0	0	1	528	18	545	0.0	976	545
LinJ.31	24F-508655d	100.000	29	0	0	1	29	24	52	1.01e-08	54.7	531
LinJ.31	24F-499031d	100.000	29	0	0	1	29	1	29	1.01e-08	54.7	516
LinJ.31	24F-493407d	100.000	29	0	0	1	29	24	52	1.01e-08	54.7	550
LinJ.31	24F-460083d	100.000	29	0	0	1	29	23	51	1.01e-08	54.7	449
LinJ.31	31M-1122889r	100.000	495	0	0	1	495	510	16	0.0	915	545
LinJ.31	24F-508655d	100.000	29	0	0	465	493	52	24	8.91e-09	54.7	531
LinJ.31	24F-499031d	100.000	29	0	0	465	493	29	1	8.91e-09	54.7	516
LinJ.31	24F-493407d	100.000	29	0	0	465	493	52	24	8.91e-09	54.7	550
LinJ.31	24F-460083d	100.000	29	0	0	465	493	51	23	8.91e-09	54.7	449
LinJ.31	31M-1140278r	100.000	506	0	0	33	538	521	16	0.0	935	521
LinJ.31	31M-1144283r	100.000	481	0	0	68	548	481	1	0.0	889	481
LinJ.31	31M-1165799r	100.000	507	0	0	93	599	507	1	0.0	937	507
LinJ.31	31M-1177532d	100.000	395	0	0	69	463	395	1	0.0	730	395
LinJ.31	31-1195317d	100.000	539	0	0	7	545	605	67	0.0	996	605
LinJ.31	31-1263935r	100.000	558	0	0	36	593	1	558	0.0	1031	584
LinJ.31	31O-1334804r	100.000	403	0	0	52	454	403	1	0.0	745	403
LinJ.31	31O-1357775d	100.000	545	0	0	4	548	553	9	0.0	1007	553
LinJ.31	31O-1366650r	100.000	543	0	0	1	543	552	10	0.0	1003	553
LinJ.31	31-1433742d	100.000	520	0	0	1	520	520	1	0.0	961	569
LinJ.32	LiSIDER2-32-18439r	100.000	551	0	0	1	551	551	1	0.0	1018	560
LinJ.32	LiSIDER2-32-30662r	100.000	492	0	0	1	492	525	34	0.0	909	560
LinJ.32	LiSIDER2-32-39696d	100.000	562	0	0	1	562	9	570	0.0	1038	570
LinJ.32	LiSIDER2-32-46425r	100.000	555	0	0	58	612	1	555	0.0	1026	570
LinJ.32	LiSIDER2-32-72349d	100.000	560	0	0	1	560	9	568	0.0	1035	568
LinJ.32	LiSIDER2-32-84516r	100.000	546	0	0	69	614	1	546	0.0	1009	546
LinJ.32	LiSIDER2-32-121058r	100.000	550	0	0	16	565	550	1	0.0	1016	550
LinJ.32	LiSIDER2-32-127617r	100.000	515	0	0	70	584	515	1	0.0	952	515
LinJ.32	LiSIDER2-32-169517r	100.000	532	0	0	25	556	564	33	0.0	983	564
LinJ.32	LiSIDER2-32-185886r	100.000	532	0	0	12	543	564	33	0.0	983	564
LinJ.32	LiSIDER2-32-222503d	100.000	547	0	0	1	547	592	46	0.0	1011	594
LinJ.32	LiSIDER2-32-232971d	100.000	571	0	0	1	571	578	8	0.0	1055	578
LinJ.32	LiSIDER2-32-253342d	100.000	567	0	0	1	567	574	8	0.0	1048	578
LinJ.32	LiSIDER2-32-354985d	100.000	563	0	0	1	563	586	24	0.0	1040	586
LinJ.32	4-302589r	100.000	350	0	0	214	563	373	24	0.0	647	373
LinJ.32	LiSIDER2-32-367858d	100.000	566	0	0	1	566	590	25	0.0	1046	590
LinJ.32	LiSIDER2-32-420911d	100.000	529	0	0	11	539	1	529	0.0	977	540
LinJ.32	LiSIDER2-32-460150r	100.000	525	0	0	1	525	20	544	0.0	970	555
LinJ.32	LiSIDER2-32-546470r	100.000	455	0	0	1	455	220	674	0.0	841	679
LinJ.32	LiSIDER2-32-520410d	100.000	455	0	0	1	455	202	656	0.0	841	661
LinJ.32	LiSIDER2-32-542863d	100.000	203	0	0	3	205	219	421	1.53e-105	375	422
LinJ.32	LiSIDER2-32-546470r	100.000	460	0	0	1	460	220	679	0.0	850	679
LinJ.32	LiSIDER2-32-520410d	100.000	460	0	0	1	460	202	661	0.0	850	661
LinJ.32	LiSIDER2-32-542863d	100.000	203	0	0	3	205	219	421	1.62e-105	375	422
LinJ.32	LiSIDER2-32-588727r	100.000	548	0	0	39	586	1	548	0.0	1013	588
LinJ.32	LiSIDER2-32-598168r	100.000	592	0	0	86	677	1	592	0.0	1094	597
LinJ.32	LiSIDER2-32-661708r	100.000	500	0	0	1	500	10	509	0.0	924	552
LinJ.32	LiSIDER2-32-726312r	100.000	490	0	0	46	535	1	490	0.0	905	490
LinJ.32	LiSIDER2-32-734536r	100.000	448	0	0	15	462	489	42	0.0	828	489
LinJ.32	LiSIDER2-32-752616r	100.000	486	0	0	1	486	7	492	0.0	898	492
LinJ.32	LiSIDER2-32-755765r	100.000	432	0	0	1	432	7	438	0.0	798	491
LinJ.32	LiSIDER2-32-755765r	100.000	471	0	0	48	518	491	21	0.0	870	491
LinJ.32	LiSIDER2-32-752616r	100.000	418	0	0	101	518	438	21	0.0	773	492
LinJ.32	LiSIDER2-32-769406r	100.000	441	0	0	27	467	1	441	0.0	815	441
LinJ.32	LiSIDER2-32-775723r	100.000	265	0	0	258	522	1	265	6.78e-140	490	265
LinJ.32	LiSIDER2-32-794401r	100.000	542	0	0	1	542	8	549	0.0	1002	603
LinJ.32	LiSIDER2-32-802492r	100.000	547	0	0	1	547	3	549	0.0	1011	550
LinJ.32	LiSIDER2-32-808837r	100.000	542	0	0	105	646	1	542	0.0	1002	550
LinJ.32	LiSIDER2-32-827594d	100.000	533	0	0	1	533	5	537	0.0	985	591
